SNX-1782 -57 inch  MC-6  BHER GREEN.jpg,6.9942765,0.27177665,3.4789982,0.03151966,0.19477862,4.488592,0.07924943,0.5881954,7.583694,0.11359942,1.0770074,13.086898,0.14447582,1.6186309,13.635661,0.22996485,1.8927233,13.195287,0.21163198,2.5615833,8.857924,0.24939124,3.0422258,7.336104,0.33513758,3.3071196,7.915615,0.45980105,3.788277,8.396644,1.203086,3.908373,10.275409,31.938932,52.092922,47.328632,0.013765728,0.21935108,4.0008097,0.13392638,0.55442435,4.256762,0.07526122,1.300411,3.5026703,0.43754432,1.468816,4.5952444,0.45504093,2.0289655,4.794011,0.50463617,3.6854842,6.9267344,0.58632994,5.357184,15.599336,0.7904358,6.2806454,22.314695,0.84131753,6.969511,15.935824,1.6295019,9.045434,17.073812,3.332078,9.967802,18.30636,102.19451,91.03668,40.86993,0.0042455047,0.050109822,3.8191533,0.035765164,0.382996,2.7770104,0.13778593,0.9295726,2.3827574,0.21105306,1.3216386,3.221309,0.4166384,1.5415685,2.601594,0.4534328,2.7078602,2.9789937,0.57217824,3.3855329,4.377437,0.7931375,2.7672973,4.1836233,1.2814993,3.4676769,3.3453934,2.4089382,5.8666444,2.33194,4.357882,4.8255954,1.3918823,68.97884,18.162334,1.3204807,0.018011233,0.15296683,3.0169458,0.22655559,0.4499592,5.0311165,0.20166148,0.6444805,4.027633,0.2121466,1.1872618,3.414994,0.20925193,1.4385185,3.434935,0.26373592,1.7936615,3.9427876,0.38428253,1.5433054,5.5904293,0.74367094,1.8137312,7.204622,0.67162603,1.9246289,7.334303,0.9670746,2.7887821,8.228689,1.5352646,3.901426,11.312405,17.063585,65.28416,113.683685,0.0042455047,0.031712636,3.4086258,0.03132668,0.41110638,5.2471867,0.08651824,0.6817895,4.9953513,0.21709968,1.1693794,5.628446,0.14415419,1.6809627,6.003337,0.25093508,2.6142662,6.2502193,0.22880699,2.9467664,6.7728024,0.40975556,3.082687,6.50778,0.5747513,3.0356004,6.7036524,0.6761931,3.4577708,7.3948975,1.0788085,3.661555,6.79834,20.460825,53.63314,37.04634,0.016724717,0.21131036,1.4158115,0.15483227,0.5411732,2.8233252,0.089541554,0.8496799,1.9288101,0.35971004,0.66770214,4.733352,0.2893376,0.8253004,5.17006,0.22970754,0.67066115,5.3632307,0.22501177,0.7109934,8.557587,0.56471646,0.69085944,9.876138,0.22578368,0.59327716,11.036769,0.50013334,0.44153252,11.886063,0.56342995,0.48662493,12.628576,14.374572,24.514639,41.940186,0.0028303366,0.019426402,0.8651181,0.03010449,0.34542972,1.4006307,0.084138185,0.3446578,1.6171514,0.11147667,0.577067,3.241636,0.15380307,0.6505271,10.906252,0.092371896,0.63013583,10.889462,0.09024914,0.7622611,8.30022,0.09629577,0.64705354,8.08357,0.12845868,0.49949008,5.7734365,0.07905645,0.5524303,1.8761272,0.20526373,0.4275738,1.8329645,15.785881,35.80472,25.959396,0.01974803,0.14910728,1.8383679,0.14550503,0.41593084,8.052887,0.081693806,0.4584502,15.434662,0.18853901,0.56117857,11.973031,0.1417098,0.78104424,9.382759,0.1406806,1.1522043,7.2121477,0.17239323,1.3104458,5.5147824,0.24430951,1.1294329,6.291388,0.2537011,1.3727776,9.245037,0.35906678,1.6121984,7.8195767,0.5265713,1.6688694,3.482922,7.357653,13.151288,9.066662,6.0449615,0.23660423,2.1257713,0.031139795,0.17618722,2.7954223,0.07112678,0.45516485,4.313298,0.08957784,0.8075393,8.451165,0.101684526,1.2789434,9.539429,0.17903927,1.4338275,10.088071,0.16472079,2.1185536,8.186506,0.1939398,2.5705755,7.8924537,0.24469475,2.892625,7.915852,0.31954667,3.394354,8.44325,0.99571675,3.600866,10.962314,32.35384,50.966297,46.35534,0.012397713,0.18224056,2.0350873,0.14039099,0.43106788,2.3844934,0.08107988,0.89665145,1.9902112,0.3187318,0.92959565,3.0340054,0.33479646,1.2245215,3.518564,0.3620365,2.0779846,5.62472,0.41750607,3.0412228,14.147885,0.5959633,3.655288,20.64778,0.7343171,4.1749444,13.656168,1.3873215,5.8418837,14.319125,3.1067038,7.368723,15.2656,99.80531,87.23135,34.39306,0.0037833396,0.03521416,2.408765,0.030499537,0.24091142,1.831311,0.09993837,0.577745,1.573229,0.14283562,0.70218784,2.143291,0.3109323,0.944729,1.8278768,0.32455233,1.5190399,2.3631902,0.3953299,1.7740952,3.6906185,0.5917143,1.5805047,3.4534323,1.0244701,2.1512651,2.7361112,2.0370083,4.3884993,1.7943506,3.703482,4.0382786,1.056774,64.24593,15.944856,0.92412436,0.016646694,0.15686308,2.6440887,0.21582496,0.3476598,5.055531,0.14172971,0.51447594,3.9942172,0.18433595,0.8925189,3.476598,0.18561646,1.0302324,3.4996474,0.23706988,1.4564693,3.8188448,0.30947718,1.2017633,5.658479,0.5608655,1.6292806,7.3204126,0.5645907,1.7749101,7.936515,0.69735676,2.7603827,9.018783,1.2306912,3.8338616,11.944818,14.682966,72.24392,125.79214,0.0034923134,0.029917484,2.9292362,0.027996713,0.36296776,4.859787,0.08032321,0.54806036,4.9067583,0.15465128,0.9961242,5.6129045,0.1303797,1.4296367,6.163293,0.2350909,1.9460335,6.53342,0.2952169,2.3521895,6.8447595,0.3822919,2.3478823,6.3378506,0.5148252,2.4001505,6.234012,0.5830999,2.8274353,6.7162423,0.94886154,3.1890643,6.5349913,19.104294,53.24899,36.53705,0.013387201,0.19556955,1.1305783,0.15325436,0.50778234,2.5729036,0.09592221,0.6976478,2.1012084,0.27152738,0.5496901,4.1517205,0.23223884,0.7333276,4.6475706,0.23142397,0.67378366,5.963649,0.24091142,0.6371726,9.864272,0.47507104,0.6842606,10.559766,0.2698394,0.60783714,11.487383,0.45196357,0.47961104,12.497709,0.542007,0.5802479,14.387924,14.6449,25.481607,47.377014,0.0026774402,0.022583626,0.668778,0.04167494,0.27717328,1.1905879,0.091323994,0.37961447,1.188958,0.11204506,0.6761701,1.1006608,0.13515253,0.65120006,2.2392714,0.11710891,0.77401304,1.898829,0.097668365,0.7860615,4.3556714,0.11326736,0.7210463,4.1591125,0.11198685,0.72191936,4.031643,0.07566679,0.69136167,2.2000992,0.15290512,0.6787311,1.9020303,15.869713,39.73042,28.50205,0.016530283,0.13026328,1.4822543,0.11024069,0.24923477,2.4128394,0.055993427,0.37047625,3.1999485,0.13090354,0.5633684,2.8192282,0.14231177,0.7492176,2.2111583,0.08963604,1.1146883,1.6710137,0.12956482,1.2855206,1.9152429,0.18002875,1.3425034,2.597408,0.16396411,1.8082035,4.2217994,0.2194337,1.8383538,5.8968296,0.33153695,1.947896,3.583812,5.2352104,12.959975,8.231849,5.382502,0.28173092,3.3436224,0.02448422,0.23282741,4.172254,0.09637821,0.6802327,6.4402595,0.12579824,1.1586168,9.868765,0.16372606,1.6574584,11.392761,0.27458698,1.9793253,12.488642,0.2572467,2.6967714,9.209444,0.2679626,3.2061992,8.247741,0.32290596,3.5263774,8.655854,0.47877368,3.8670783,9.284066,1.187777,4.1591353,12.706337,34.41436,59.02964,55.56717,0.014287875,0.24808946,3.9736528,0.17177922,0.5426794,4.1677732,0.080791436,1.3319546,3.3458955,0.44935367,1.4040434,4.3323436,0.42084286,1.7815031,4.4841194,0.4863073,3.3248534,5.769249,0.5664493,5.1763673,10.746625,0.7124454,5.9197264,17.157465,0.78317034,6.7251725,12.714974,1.457558,8.37185,15.480653,2.8301682,8.596624,17.973042,88.91422,74.68311,43.229717,0.004026583,0.035784632,3.7668033,0.03364145,0.3510271,2.483947,0.12768164,0.8766261,2.0641432,0.17983238,1.309159,2.679756,0.37193936,1.3330587,1.8765825,0.43214327,2.6329305,1.8499551,0.5128048,3.403112,2.6626103,0.7118609,2.6684554,2.55688,1.0210634,3.1644394,2.3539274,1.4439846,3.595154,1.5877725,2.1500654,2.2929442,0.8757818,37.847736,7.5856924,0.97138065,0.01662589,0.14586622,2.8968017,0.24341343,0.38460362,4.6290765,0.15632235,0.6297056,3.5839834,0.24146508,1.0689929,3.0067534,0.22678754,1.3697525,2.6368923,0.25373966,1.6445993,2.7564557,0.35511863,1.3528019,3.6416545,0.5897645,1.6501846,5.6613755,0.49793243,1.845214,7.206804,0.73673475,2.2719018,8.40062,1.0854238,2.464983,11.2680025,13.493144,74.76351,118.64378,0.0035070237,0.033446617,3.2322419,0.023380158,0.32128236,5.191889,0.06760763,0.5579415,4.9425654,0.17210394,1.0505484,5.2607303,0.12969494,1.6222583,5.489791,0.19243169,2.2902813,5.922194,0.27705488,2.625527,5.8499756,0.41811517,2.8113341,6.0882583,0.54293925,3.0227299,6.255881,0.5187148,3.3387516,6.659384,0.8349964,3.3988256,6.2232785,17.647148,52.608086,35.61675,0.017080504,0.20522584,1.4188509,0.13320196,0.5163768,3.451366,0.1015738,0.79641914,3.0620863,0.3220617,0.77732533,7.8220267,0.26036406,0.90221435,8.888877,0.23139863,0.8817567,8.774118,0.2575714,0.82856685,12.95553,0.48013753,0.87506735,15.843434,0.27205414,0.80310845,17.824709,0.42850634,0.67828435,17.506609,0.53631485,0.81168115,19.095875,10.624723,26.059654,56.312412,0.0029874647,0.024029607,0.8064206,0.033576507,0.33102408,1.3613098,0.08267484,0.44130048,1.8642429,0.14638577,0.71484834,3.674062,0.1530751,0.7845991,12.758358,0.10683434,0.864871,12.263608,0.088584825,0.95391047,10.715322,0.1104063,0.92130816,11.015172,0.13794294,0.9069553,9.648862,0.10456126,0.95852154,3.4727328,0.197952,0.91319,2.7294388,22.25973,55.905987,39.10325,0.018054677,0.16651869,1.6399882,0.12599307,0.40142432,7.4621024,0.07702463,0.45877066,14.508363,0.18859994,0.65308577,11.015107,0.18184568,0.88558847,9.012142,0.16457033,1.1367953,7.045091,0.22009821,1.3661805,5.6778717,0.28101653,1.4278783,7.19375,0.23477575,1.9486064,11.061997,0.34713042,2.1083057,11.261963,0.47753975,2.0484915,5.3668504,7.3863115,14.666049,10.685707,5.1141367,0.29932305,3.6229792,0.034456342,0.21456307,4.729725,0.07936795,0.631064,7.595388,0.103697814,1.1327852,13.067239,0.1257262,1.7179512,13.138914,0.20976286,2.0588322,10.985261,0.17432016,2.9516723,8.6424265,0.20134604,3.3160942,7.838818,0.27801797,3.8180127,8.02721,0.34660187,4.323482,8.815366,0.8662088,4.414949,12.425786,17.762114,46.566696,46.147762,0.013874596,0.20759289,3.6409307,0.13381423,0.55590445,3.9057317,0.06720302,1.2197151,2.9702156,0.2901829,1.3124974,4.1314735,0.3328588,1.8254628,4.0402036,0.33897415,3.1777427,5.8325253,0.3860557,4.4949746,15.235358,0.49935395,5.3727565,23.088446,0.5113216,5.6887817,14.163464,0.98384696,7.1436415,12.141324,1.9212699,7.579015,10.05152,41.587887,59.720863,25.816416,0.0052605104,0.049317285,3.8666067,0.023146246,0.3980891,2.769593,0.115468204,0.8875139,2.3361268,0.17767374,1.1665839,2.8523145,0.3124743,1.4008081,2.4235828,0.31628817,2.3072598,2.7072558,0.3313464,2.8090467,3.8032832,0.46272764,2.3840632,3.9401224,0.6611804,3.0074995,3.3101103,1.471825,5.054035,2.1675932,3.2782185,4.180856,1.285866,44.682972,15.164736,1.0476964,0.018740568,0.19832124,3.703202,0.24336436,0.45700684,6.3050504,0.19214015,0.6886008,4.9620423,0.2107492,1.2185315,4.2120247,0.17103234,1.4002163,4.1657324,0.20285843,1.8340112,4.663837,0.29610097,1.6485125,6.178601,0.5161876,1.9986652,7.888004,0.41051707,2.1572037,8.989554,0.6628901,2.880524,10.2499075,1.0644643,4.2074876,13.845203,16.828306,82.644066,145.36855,0.0043399213,0.0417553,4.162839,0.038335968,0.4952113,6.6880155,0.088310815,0.67689615,6.4683895,0.18161912,1.3213744,7.1254272,0.13736507,1.9141024,7.881757,0.28124005,2.800038,8.138799,0.31240857,3.170378,8.4036,0.42787677,3.146903,7.9767747,0.500406,3.3192506,7.4985943,0.52532774,3.6267931,7.6460204,0.8532548,3.8203142,7.324143,16.921024,64.19559,45.255974,0.014597916,0.24961121,1.6869799,0.1679418,0.60035574,3.8221552,0.08331333,0.9699724,3.2541518,0.34022352,0.8361581,7.981838,0.2868951,1.0741304,8.875665,0.23165973,0.93623936,8.403139,0.24126016,0.87817645,11.737645,0.4685142,0.92506075,14.447466,0.2654585,0.82103413,15.628056,0.4603604,0.6041696,14.966086,0.5190809,0.77553076,16.525368,14.498164,29.31781,50.345978,0.0036823573,0.027354654,1.0589408,0.0453719,0.3869763,1.7806828,0.09422889,0.5029706,2.112621,0.1400611,0.7550148,3.7748108,0.19358678,0.8119598,12.947562,0.12197808,0.99772155,12.31058,0.088245064,1.0956986,11.592455,0.121254764,0.984636,11.759213,0.13217032,0.9651721,9.796452,0.09311103,0.94064504,3.5451236,0.17175566,0.9045448,2.6882522,24.619188,60.391186,44.268574,0.020384477,0.19404708,2.1468143,0.1629443,0.44859,8.547212,0.078447364,0.49771005,16.193691,0.19306073,0.70063424,12.485756,0.15531656,1.0198157,9.842546,0.15643443,1.4550571,7.575069,0.21068344,1.5868987,6.1174474,0.24218075,1.666464,7.561655,0.20890802,2.2444625,11.925775,0.3188527,2.3409271,12.231805,0.4162379,2.3352063,5.592054,6.1533504,15.3422785,11.151164,5.973707,0.27502567,3.1560504,0.030819774,0.20647328,4.0641294,0.08233008,0.59287256,6.5078206,0.10911736,1.0510887,11.192378,0.13499252,1.5808336,12.02336,0.22514756,1.853987,11.810934,0.20373695,2.6027827,8.828136,0.2303802,3.0604706,7.9347954,0.29787648,3.4161942,8.232431,0.40454552,3.880603,8.842971,1.0765798,4.0621133,11.7251,29.643341,52.8501,49.442596,0.013729681,0.21631448,3.4203708,0.14680198,0.5254243,3.69242,0.07728946,1.1955384,2.9663792,0.37780625,1.2867016,4.05088,0.38999975,1.7246591,4.248328,0.42754033,3.0808733,6.1125884,0.49417248,4.5381393,14.127937,0.6576805,5.333741,21.075493,0.7287772,5.9233494,14.301334,1.3856896,7.6581855,14.958391,2.8488607,8.468764,15.629033,84.894936,79.57003,36.560028,0.004368535,0.04296526,3.4813862,0.03120382,0.34487423,2.4813278,0.12131085,0.82205266,2.1028974,0.17934996,1.1284262,2.7453601,0.35682768,1.3127207,2.2023177,0.3856312,2.3014498,2.5055227,0.45802408,2.852029,3.6852672,0.64807934,2.360641,3.5792701,1.012972,2.9662352,2.9699795,1.8733333,4.7822976,1.9923398,3.4305959,3.8932767,1.1654867,55.02861,14.461866,1.0773959,0.017714169,0.16538024,3.0926826,0.23489276,0.41371465,5.317563,0.17440535,0.62450844,4.191201,0.21439424,1.1006788,3.5722134,0.20061655,1.3193455,3.4803782,0.2426697,1.6983519,3.845703,0.34036165,1.4488654,5.349103,0.6102987,1.7921554,7.120424,0.5449627,1.9463503,7.9705596,0.7751509,2.7136283,9.092361,1.2469527,3.6558876,12.246347,15.702579,74.652016,127.5025,0.003936482,0.034516227,3.4628558,0.030579744,0.40176117,5.5486155,0.08175401,0.6224922,5.3837633,0.18319042,1.1455163,5.9743314,0.13715279,1.6769893,6.459383,0.24290974,2.4315937,6.7918715,0.28237057,2.7985027,7.0540314,0.41433874,2.8714716,6.803537,0.5402101,2.9681554,6.7489543,0.5841835,3.3434174,7.188256,0.9426434,3.5554113,6.804017,18.809423,56.57555,39.055565,0.01560191,0.21765865,1.4232782,0.15448292,0.54769903,3.1903746,0.094043516,0.8354943,2.6043668,0.32629594,0.7122632,6.1930943,0.26979303,0.89074904,6.916207,0.23417267,0.7972816,7.181199,0.24439792,0.76991826,10.89047,0.50358164,0.80083406,12.780604,0.26211208,0.71264726,14.099758,0.4664251,0.55586004,14.35006,0.5478911,0.66929793,15.825665,13.750035,26.664288,49.592663,0.0030723761,0.023618892,0.85546476,0.038260683,0.33786535,1.4445928,0.089338936,0.42129958,1.7027204,0.12870376,0.6893164,2.933639,0.16024362,0.73180157,9.624267,0.11118161,0.82546103,9.249821,0.09260333,0.9074071,8.725404,0.111805685,0.8258451,8.731693,0.12894379,0.78119963,7.306062,0.088906884,0.79272103,2.7900054,0.18371849,0.73809034,2.3056262,19.768965,48.311,34.705944,0.01886631,0.16115573,1.7914354,0.1372008,0.38020656,6.58535,0.07378503,0.4501031,12.23497,0.17646961,0.62599665,9.506124,0.15697922,0.8666501,7.558285,0.13825692,1.2272702,5.833002,0.18400653,1.4022037,4.788394,0.2384452,1.4076283,5.8943534,0.21689056,1.8649803,9.096297,0.3128063,1.9956043,9.323077,0.44146204,2.0240717,4.5375156,6.5883746,14.183096,9.867176
